Deck Name,Card Name,Count,Set,Price (USD),Card URL
Klawf Unhinged Scissors,Ultra Ball,2.58,SVI,$0.51,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F488105%2Fsv01-scarlet-and-violet-base-set-ultra-ball-196-198
Klawf Unhinged Scissors,Night Stretcher,2.44,SFA,$6.78,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F560372%2Fpokemon-sv-shrouded-fable-night-stretcher
Klawf Unhinged Scissors,Arven,2.43,OBF,$7.31,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F509778%2Fpokemon-sv03-obsidian-flames-arven
Klawf Unhinged Scissors,Hisuian Heavy Ball,1.94,ASR,$0.73,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F272398%2Fswsh10-astral-radiance-hisuian-heavy-ball
Klawf Unhinged Scissors,Forest Seal Stone,1.83,SIT,$1.35,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F451804%2Fswsh12-silver-tempest-forest-seal-stone
Klawf Unhinged Scissors,Iono,1.58,PAL,$0.53,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F497557%2Fpokemon-sv02-paldea-evolved-iono-185-193
Klawf Unhinged Scissors,Professor's Research,1.25,JTG,$0.12,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F623582%2Fpokemon-sv09-journey-together-professors-research
Klawf Unhinged Scissors,Colress's Tenacity,1.01,SFA,$0.15,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F560368%2Fpokemon-sv-shrouded-fable-colresss-tenacity-057-064
Klawf Unhinged Scissors,Precious Trolley,1.0,SSP,$6.21,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F590028%2Fpokemon-sv08-surging-sparks-precious-trolley
Klawf Unhinged Scissors,Carmine,0.82,TWM,$0.09,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F550189%2Fpokemon-sv06-twilight-masquerade-carmine-145-167
Klawf Unhinged Scissors,Kieran,0.62,TWM,$0.05,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F550198%2Fpokemon-sv06-twilight-masquerade-kieran-154-167
Klawf Unhinged Scissors,Black Belt's Training,0.26,JTG,$0.02,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F623572%2Fpokemon-sv09-journey-together-black-belts-training-145-159
Klawf Unhinged Scissors,Judge,0.09,SVI,$0.00,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F488081%2Fsv01-scarlet-and-violet-base-set-judge-176-198
Klawf Unhinged Scissors,Lost Vacuum,0.06,LOR,$0.00,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F284094%2Fswsh11-lost-origin-lost-vacuum
Klawf Unhinged Scissors,Canceling Cologne,0.06,ASR,$0.00,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F272388%2Fswsh10-astral-radiance-canceling-cologne
Klawf Unhinged Scissors,Counter Catcher,0.05,PAR,$0.08,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F523841%2Fpokemon-sv04-paradox-rift-counter-catcher
Klawf Unhinged Scissors,Pal Pad,0.04,SVI,$0.01,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F488088%2Fsv01-scarlet-and-violet-base-set-pal-pad-182-198
Klawf Unhinged Scissors,Roxanne,0.04,ASR,$0.00,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F272402%2Fswsh10-astral-radiance-roxanne
Klawf Unhinged Scissors,Energy Loto,0.03,ASR,$0.00,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F272392%2Fswsh10-astral-radiance-energy-loto
Klawf Unhinged Scissors,Supereffective Glasses,0.03,ASR,$0.00,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F272404%2Fswsh10-astral-radiance-supereffective-glasses
Klawf Unhinged Scissors,Perilous Jungle,0.01,TEF,$0.00,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F542673%2Fpokemon-sv05-temporal-forces-perilous-jungle
Klawf Unhinged Scissors,Gravity Gemstone,0.01,SCR,$0.00,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F567400%2Fpokemon-sv07-stellar-crown-gravity-gemstone
Klawf Unhinged Scissors,Atticus,0.01,PAF,$0.00,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F534439%2Fpokemon-sv-paldean-fates-atticus
Klawf Unhinged Scissors,Double Turbo Energy,4.0,BRS,$0.92,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F257307%2Fswsh09-brilliant-stars-double-turbo-energy
Klawf Unhinged Scissors,Darkness Energy,0.6,SVE,$0.02,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F578868%2Fpokemon-sv07-stellar-crown-basic-darkness-energy
Klawf Unhinged Scissors,Jet Energy,0.01,PAL,$0.00,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F497563%2Fpokemon-sv02-paldea-evolved-jet-energy
Klawf Unhinged Scissors,Water Energy,0.01,SVE,$0.00,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F578862%2Fpokemon-sv07-stellar-crown-basic-water-energy
Gouging Fire ex,Gouging Fire ex,3.0,TEF,$1.74,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F542782%2Fpokemon-sv05-temporal-forces-gouging-fire-ex-038-162
Gouging Fire ex,Latias ex,2.0,SSP,$11.70,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F589983%2Fpokemon-sv08-surging-sparks-latias-ex-076-191
Gouging Fire ex,Squawkabilly ex,2.0,PAL,$1.80,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F497590%2Fpokemon-sv02-paldea-evolved-squawkabilly-ex
Gouging Fire ex,Brute Bonnet,2.0,PAR,$0.66,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F523799%2Fpokemon-sv04-paradox-rift-brute-bonnet-123-182
Gouging Fire ex,Pecharunt,2.0,SVP,$0.88,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F562025%2Fpokemon-sv-scarlet-and-violet-promo-cards-pecharunt-149
Gouging Fire ex,Munkidori,2.0,TWM,$1.14,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F550139%2Fpokemon-sv06-twilight-masquerade-munkidori
Gouging Fire ex,Gouging Fire,1.0,SSP,$0.16,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F589958%2Fpokemon-sv08-surging-sparks-gouging-fire
Gouging Fire ex,Fezandipiti ex,1.0,SFA,$12.94,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F560348%2Fpokemon-sv-shrouded-fable-fezandipiti-ex-038-064
Gouging Fire ex,Pecharunt ex,1.0,SFA,$0.98,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F560349%2Fpokemon-sv-shrouded-fable-pecharunt-ex-039-064
Gouging Fire ex,Roaring Moon ex,1.0,PAR,$1.54,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F523800%2Fpokemon-sv04-paradox-rift-roaring-moon-ex
Gouging Fire ex,Professor Sada's Vitality,4.0,PAR,$0.52,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F523851%2Fpokemon-sv04-paradox-rift-professor-sadas-vitality
Gouging Fire ex,Ultra Ball,4.0,SVI,$0.80,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F488105%2Fsv01-scarlet-and-violet-base-set-ultra-ball-196-198
Gouging Fire ex,Nest Ball,3.0,SVI,$0.96,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F488087%2Fsv01-scarlet-and-violet-base-set-nest-ball-181-198
Gouging Fire ex,Energy Switch,3.0,SVI,$0.96,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F488078%2Fsv01-scarlet-and-violet-base-set-energy-switch-173-198
Gouging Fire ex,Ancient Booster Energy Capsule,3.0,TEF,$0.27,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F542651%2Fpokemon-sv05-temporal-forces-ancient-booster-energy-capsule
Gouging Fire ex,Perilous Jungle,3.0,TEF,$0.51,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F542673%2Fpokemon-sv05-temporal-forces-perilous-jungle
Gouging Fire ex,Boss's Orders,2.0,PAL,$2.46,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F497544%2Fpokemon-sv02-paldea-evolved-bosss-orders-172-193
Gouging Fire ex,Carmine,2.0,TWM,$0.24,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F550189%2Fpokemon-sv06-twilight-masquerade-carmine-145-167
Gouging Fire ex,Earthen Vessel,2.0,PAR,$0.70,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F523844%2Fpokemon-sv04-paradox-rift-earthen-vessel
Gouging Fire ex,Pokégear 3.0,2.0,SVI,$3.74,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F488092%2Fsv01-scarlet-and-violet-base-set-pokegear-30-186-198
Gouging Fire ex,Night Stretcher,2.0,SFA,$5.56,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F560372%2Fpokemon-sv-shrouded-fable-night-stretcher
Gouging Fire ex,Iono,1.0,PAL,$0.34,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F497557%2Fpokemon-sv02-paldea-evolved-iono-185-193
Gouging Fire ex,Kieran,1.0,TWM,$0.09,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F550198%2Fpokemon-sv06-twilight-masquerade-kieran-154-167
Gouging Fire ex,Pal Pad,1.0,SVI,$0.36,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F488088%2Fsv01-scarlet-and-violet-base-set-pal-pad-182-198
Gouging Fire ex,Switch,1.0,SVI,$0.16,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F488102%2Fsv01-scarlet-and-violet-base-set-switch-194-198
Gouging Fire ex,Secret Box,1.0,TWM,$4.26,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F550207%2Fpokemon-sv06-twilight-masquerade-secret-box
Gouging Fire ex,Fire Energy,5.0,SVE,$0.20,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F578863%2Fpokemon-sv07-stellar-crown-basic-fire-energy
Gouging Fire ex,Darkness Energy,3.0,SVE,$0.12,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F578868%2Fpokemon-sv07-stellar-crown-basic-darkness-energy
Zoroark Box Phantom Transformation,Zorua,4.0,EVS,$0.28,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F246899%2Fswsh07-evolving-skies-zorua
Zoroark Box Phantom Transformation,Zoroark,4.0,EVS,$1.20,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F246901%2Fswsh07-evolving-skies-zoroark
Zoroark Box Phantom Transformation,Kirlia,3.0,SIT,$0.39,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F451722%2Fswsh12-silver-tempest-kirlia
Zoroark Box Phantom Transformation,Ralts,2.67,ASR,$0.45,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F272261%2Fswsh10-astral-radiance-ralts
Zoroark Box Phantom Transformation,Kleavor,1.0,ASR,$0.09,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F272286%2Fswsh10-astral-radiance-kleavor-85
Zoroark Box Phantom Transformation,Scovillain,1.0,SVI,$0.08,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F487868%2Fsv01-scarlet-and-violet-base-set-scovillain-029-198
Zoroark Box Phantom Transformation,Slowbro,1.0,PGO,$0.08,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F276950%2Fpokemon-go-slowbro
Zoroark Box Phantom Transformation,Jirachi,1.0,PAR,$0.12,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F523803%2Fpokemon-sv04-paradox-rift-jirachi
Zoroark Box Phantom Transformation,Manaphy,1.0,BRS,$0.75,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F263741%2Fswsh09-brilliant-stars-manaphy
Zoroark Box Phantom Transformation,Gallade,0.83,ASR,$0.24,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F272263%2Fswsh10-astral-radiance-gallade
Zoroark Box Phantom Transformation,Scizor,0.83,OBF,$0.10,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F509919%2Fpokemon-sv03-obsidian-flames-scizor
Zoroark Box Phantom Transformation,Mightyena,0.83,ASR,$0.14,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F272297%2Fswsh10-astral-radiance-mightyena
Zoroark Box Phantom Transformation,Hisuian Basculin,0.83,ASR,$0.04,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F272243%2Fswsh10-astral-radiance-hisuian-basculin
Zoroark Box Phantom Transformation,Jolteon,0.67,MEW,$0.16,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F516698%2Fpokemon-sv-scarlet-and-violet-151-jolteon
Zoroark Box Phantom Transformation,Flapple,0.5,EVS,$0.06,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F246918%2Fswsh07-evolving-skies-flapple
Zoroark Box Phantom Transformation,Scyther,0.33,MEW,$0.04,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F516686%2Fpokemon-sv-scarlet-and-violet-151-scyther
Zoroark Box Phantom Transformation,Aerodactyl,0.33,MEW,$0.06,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F516705%2Fpokemon-sv-scarlet-and-violet-151-aerodactyl
Zoroark Box Phantom Transformation,Cetitan,0.33,PAL,$0.01,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F497466%2Fpokemon-sv02-paldea-evolved-cetitan-055-193
Zoroark Box Phantom Transformation,Ralts,0.33,SVI,$0.03,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F487948%2Fsv01-scarlet-and-violet-base-set-ralts-084-198
Zoroark Box Phantom Transformation,Magcargo,0.17,LOR,$0.01,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F283893%2Fswsh11-lost-origin-magcargo
Zoroark Box Phantom Transformation,Gardevoir,0.17,SIT,$0.02,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F451723%2Fswsh12-silver-tempest-gardevoir
Zoroark Box Phantom Transformation,Hisuian Braviary,0.17,SIT,$0.01,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F451798%2Fswsh12-silver-tempest-hisuian-braviary
Zoroark Box Phantom Transformation,Electivire,0.17,BRS,$0.02,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F263751%2Fswsh09-brilliant-stars-electivire
Zoroark Box Phantom Transformation,Camerupt,0.17,PAF,$0.00,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F534153%2Fpokemon-sv-paldean-fates-camerupt
Zoroark Box Phantom Transformation,Mew,0.17,CEL,$0.12,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F250309%2Fcelebrations-mew
Zoroark Box Phantom Transformation,Wugtrio,0.17,SVI,$0.01,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F487906%2Fsv01-scarlet-and-violet-base-set-wugtrio-057-198
Zoroark Box Phantom Transformation,Flareon,0.17,MEW,$0.04,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F516699%2Fpokemon-sv-scarlet-and-violet-151-flareon
Zoroark Box Phantom Transformation,Mabosstiff,0.17,SVI,$0.01,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F485871%2Fsv01-scarlet-and-violet-base-set-mabosstiff-137-198
Zoroark Box Phantom Transformation,Raichu,0.17,SIT,$0.01,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F451704%2Fswsh12-silver-tempest-raichu
Zoroark Box Phantom Transformation,Squawkabilly ex,0.17,PAL,$0.15,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F497590%2Fpokemon-sv02-paldea-evolved-squawkabilly-ex
Zoroark Box Phantom Transformation,Iono,3.67,PAL,$1.24,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F497557%2Fpokemon-sv02-paldea-evolved-iono-185-193
Zoroark Box Phantom Transformation,Ultra Ball,3.67,SVI,$0.73,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F488105%2Fsv01-scarlet-and-violet-base-set-ultra-ball-196-198
Zoroark Box Phantom Transformation,Level Ball,3.67,BST,$0.47,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F234123%2Fswsh05-battle-styles-level-ball
Zoroark Box Phantom Transformation,Artazon,2.5,PAL,$0.27,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F497541%2Fpokemon-sv02-paldea-evolved-artazon
Zoroark Box Phantom Transformation,Super Rod,2.33,PAL,$0.76,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F497560%2Fpokemon-sv02-paldea-evolved-super-rod-188-193
Zoroark Box Phantom Transformation,Arezu,1.5,LOR,$0.22,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F284083%2Fswsh11-lost-origin-arezu
Zoroark Box Phantom Transformation,Counter Catcher,1.17,PAR,$1.98,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F523841%2Fpokemon-sv04-paradox-rift-counter-catcher
Zoroark Box Phantom Transformation,Cynthia's Ambition,1.0,BRS,$0.10,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F263860%2Fswsh09-brilliant-stars-cynthias-ambition
Zoroark Box Phantom Transformation,Zinnia's Resolve,0.83,EVS,$0.04,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F246789%2Fswsh07-evolving-skies-zinnias-resolve
Zoroark Box Phantom Transformation,Professor's Research,0.83,SVI,$0.09,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F475423%2Fsv01-scarlet-and-violet-base-set-professors-research-189-198
Zoroark Box Phantom Transformation,Boss's Orders,0.67,PAL,$0.82,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F497544%2Fpokemon-sv02-paldea-evolved-bosss-orders-172-193
Zoroark Box Phantom Transformation,Battle VIP Pass,0.67,FST,$0.10,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F253091%2Fswsh08-fusion-strike-battle-vip-pass
Zoroark Box Phantom Transformation,Nest Ball,0.33,SVI,$0.10,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F488087%2Fsv01-scarlet-and-violet-base-set-nest-ball-181-198
Zoroark Box Phantom Transformation,Thorton,0.33,LOR,$0.02,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F284100%2Fswsh11-lost-origin-thorton
Zoroark Box Phantom Transformation,Raihan,0.33,EVS,$0.02,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F246777%2Fswsh07-evolving-skies-raihan
Zoroark Box Phantom Transformation,Miriam,0.33,SVI,$0.03,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F488085%2Fsv01-scarlet-and-violet-base-set-miriam-179-198
Zoroark Box Phantom Transformation,Klara,0.17,CRE,$0.01,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F241844%2Fswsh06-chilling-reign-klara
Zoroark Box Phantom Transformation,Professor Turo's Scenario,0.17,PAR,$0.02,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F523852%2Fpokemon-sv04-paradox-rift-professor-turos-scenario
Zoroark Box Phantom Transformation,Rescue Carrier,0.17,EVS,$0.00,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F246780%2Fswsh07-evolving-skies-rescue-carrier
Zoroark Box Phantom Transformation,Energy Loto,0.17,ASR,$0.01,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F272392%2Fswsh10-astral-radiance-energy-loto
Zoroark Box Phantom Transformation,Earthen Vessel,0.17,PAR,$0.05,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F523844%2Fpokemon-sv04-paradox-rift-earthen-vessel
Zoroark Box Phantom Transformation,Bruno,0.17,BST,$0.01,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F234112%2Fswsh05-battle-styles-bruno
Zoroark Box Phantom Transformation,Serena,0.17,SIT,$0.01,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F451812%2Fswsh12-silver-tempest-serena
Zoroark Box Phantom Transformation,Zisu,0.17,ASR,$0.01,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F272411%2Fswsh10-astral-radiance-zisu
Zoroark Box Phantom Transformation,Pal Pad,0.17,SVI,$0.06,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F488088%2Fsv01-scarlet-and-violet-base-set-pal-pad-182-198
Zoroark Box Phantom Transformation,Practice Studio,0.17,PAL,$0.01,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F497558%2Fpokemon-sv02-paldea-evolved-practice-studio
Zoroark Box Phantom Transformation,Reversal Energy,4.0,PAL,$0.60,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F497565%2Fpokemon-sv02-paldea-evolved-reversal-energy
Zoroark Box Phantom Transformation,Metal Energy,1.67,SVE,$0.06,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F578869%2Fpokemon-sv07-stellar-crown-basic-metal-energy
Zoroark Box Phantom Transformation,Double Turbo Energy,1.67,BRS,$0.38,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F257307%2Fswsh09-brilliant-stars-double-turbo-energy
Zoroark Box Phantom Transformation,Jet Energy,0.67,PAL,$0.16,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F497563%2Fpokemon-sv02-paldea-evolved-jet-energy
Zoroark Box Phantom Transformation,Water Energy,0.17,SVE,$0.00,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F578862%2Fpokemon-sv07-stellar-crown-basic-water-energy
Blissey V,Blissey V,3.0,CRE,$1.92,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F241796%2Fswsh06-chilling-reign-blissey-v
