Set ID,Number,Name,Rarity,Grade,Month,Average
swsh5,1,Bellsprout,Common,normal-good,2023-02,69.67
swsh5,1,Bellsprout,Common,normal-good,2023-03,102.57
swsh5,1,Bellsprout,Common,normal-good,2023-04,14.56
swsh5,1,Bellsprout,Common,normal-good,2023-05,95.83
swsh5,1,Bellsprout,Common,normal-good,2023-06,89.67
swsh5,1,Bellsprout,Common,normal-good,2023-07,2.0
swsh5,1,Bellsprout,Common,normal-good,2023-09,53.0
swsh5,1,Bellsprout,Common,normal-good,2023-10,117.86
swsh5,1,Bellsprout,Common,normal-good,2023-11,119.5
swsh5,1,Bellsprout,Common,normal-good,2024-05,120.17
swsh5,1,Bellsprout,Common,normal-good,2024-06,1.0
swsh5,1,Bellsprout,Common,normal-good,2024-07,2.0
swsh5,1,Bellsprout,Common,normal-good,2024-08,46.0
swsh5,1,Bellsprout,Common,normal-good,2024-09,15.0
swsh5,1,Bellsprout,Common,normal-nearmint,2024-05,75.0
swsh5,1,Bellsprout,Common,normal-nearmint,2024-06,221.62
swsh5,1,Bellsprout,Common,normal-nearmint,2024-07,67.6
swsh5,1,Bellsprout,Common,normal-nearmint,2024-08,73.14
swsh5,1,Bellsprout,Common,normal-nearmint,2024-09,184.5
swsh5,1,Bellsprout,Common,reverse-nearmint,2024-05,20.0
swsh5,1,Bellsprout,Common,reverse-nearmint,2024-06,74.6
swsh5,1,Bellsprout,Common,reverse-nearmint,2024-07,53.62
swsh5,1,Bellsprout,Common,reverse-nearmint,2024-08,128.78
swsh5,1,Bellsprout,Common,reverse-nearmint,2024-09,181.75
swsh5,1,Bellsprout,Common,reverse-played,2024-09,25.0
swsh5,10,Durant,Uncommon,normal-good,2022-12,116.89
swsh5,10,Durant,Uncommon,normal-good,2023-01,101.5
swsh5,10,Durant,Uncommon,normal-good,2023-02,91.5
swsh5,10,Durant,Uncommon,normal-good,2023-03,56.43
swsh5,10,Durant,Uncommon,normal-good,2023-04,57.85
swsh5,10,Durant,Uncommon,normal-good,2023-05,127.12
swsh5,10,Durant,Uncommon,normal-good,2023-06,106.0
swsh5,10,Durant,Uncommon,normal-good,2023-07,32.0
swsh5,10,Durant,Uncommon,normal-good,2023-10,68.4
swsh5,10,Durant,Uncommon,normal-good,2023-11,60.67
swsh5,10,Durant,Uncommon,normal-good,2024-05,744.33
swsh5,10,Durant,Uncommon,normal-good,2024-06,48.0
swsh5,10,Durant,Uncommon,normal-good,2024-07,4.0
swsh5,10,Durant,Uncommon,normal-good,2024-08,36.0
swsh5,10,Durant,Uncommon,normal-good,2024-09,6.0
swsh5,10,Durant,Uncommon,reverse-good,2022-12,418.0
swsh5,10,Durant,Uncommon,reverse-good,2023-01,64.33
swsh5,10,Durant,Uncommon,reverse-good,2023-02,310.0
swsh5,10,Durant,Uncommon,reverse-good,2023-03,58.6
swsh5,10,Durant,Uncommon,reverse-good,2023-04,70.0
swsh5,10,Durant,Uncommon,reverse-good,2023-05,210.0
swsh5,10,Durant,Uncommon,reverse-good,2023-06,22.5
swsh5,10,Durant,Uncommon,reverse-good,2023-07,24.0
swsh5,10,Durant,Uncommon,reverse-good,2023-08,22.0
swsh5,10,Durant,Uncommon,reverse-good,2023-10,87.5
swsh5,10,Durant,Uncommon,reverse-good,2023-11,24.0
swsh5,10,Durant,Uncommon,reverse-good,2024-05,55.2
swsh5,10,Durant,Uncommon,reverse-good,2024-07,63.0
swsh5,10,Durant,Uncommon,reverse-good,2024-09,13.5
swsh5,10,Durant,Uncommon,reverse-nearmint,2024-05,13.0
swsh5,10,Durant,Uncommon,reverse-nearmint,2024-06,87.71
swsh5,10,Durant,Uncommon,reverse-nearmint,2024-07,69.0
swsh5,10,Durant,Uncommon,reverse-nearmint,2024-08,76.71
swsh5,10,Durant,Uncommon,reverse-nearmint,2024-09,97.0
swsh5,10,Durant,Uncommon,normal-nearmint,2024-05,100.0
swsh5,10,Durant,Uncommon,normal-nearmint,2024-06,34.75
swsh5,10,Durant,Uncommon,normal-nearmint,2024-07,47.4
swsh5,10,Durant,Uncommon,normal-nearmint,2024-08,66.17
swsh5,10,Durant,Uncommon,normal-nearmint,2024-09,65.33
swsh5,100,Mawile,Common,normal-good,2022-12,13.5
swsh5,100,Mawile,Common,normal-good,2023-01,27.67
swsh5,100,Mawile,Common,normal-good,2023-02,127.75
swsh5,100,Mawile,Common,normal-good,2023-03,47.0
swsh5,100,Mawile,Common,normal-good,2023-04,17.22
swsh5,100,Mawile,Common,normal-good,2023-05,66.5
swsh5,100,Mawile,Common,normal-good,2023-06,201.0
swsh5,100,Mawile,Common,normal-good,2023-07,2.0
swsh5,100,Mawile,Common,normal-good,2023-09,22.25
swsh5,100,Mawile,Common,normal-good,2023-10,169.86
swsh5,100,Mawile,Common,normal-good,2023-11,92.6
swsh5,100,Mawile,Common,normal-good,2024-05,65.33
swsh5,100,Mawile,Common,normal-good,2024-06,76.0
swsh5,100,Mawile,Common,normal-good,2024-07,32.0
swsh5,100,Mawile,Common,normal-good,2024-08,12.5
swsh5,100,Mawile,Common,normal-good,2024-09,129.0
swsh5,100,Mawile,Common,reverse-good,2022-12,85.75
swsh5,100,Mawile,Common,reverse-good,2023-01,25.0
swsh5,100,Mawile,Common,reverse-good,2023-03,14.5
swsh5,100,Mawile,Common,reverse-good,2023-04,62.17
swsh5,100,Mawile,Common,reverse-good,2023-05,112.6
swsh5,100,Mawile,Common,reverse-good,2023-07,117.5
swsh5,100,Mawile,Common,reverse-good,2023-09,13.33
swsh5,100,Mawile,Common,reverse-good,2023-10,53.6
swsh5,100,Mawile,Common,reverse-good,2023-11,11.0
swsh5,100,Mawile,Common,reverse-good,2024-05,51.67
swsh5,100,Mawile,Common,reverse-good,2024-06,116.0
swsh5,100,Mawile,Common,normal-nearmint,2024-05,99.0
swsh5,100,Mawile,Common,normal-nearmint,2024-06,91.83
swsh5,100,Mawile,Common,normal-nearmint,2024-07,93.88
swsh5,100,Mawile,Common,normal-nearmint,2024-08,72.22
swsh5,100,Mawile,Common,normal-nearmint,2024-09,70.4
swsh5,100,Mawile,Common,reverse-nearmint,2024-05,12.0
swsh5,100,Mawile,Common,reverse-nearmint,2024-06,186.33
swsh5,100,Mawile,Common,reverse-nearmint,2024-07,65.67
swsh5,100,Mawile,Common,reverse-nearmint,2024-08,327.17
swsh5,100,Mawile,Common,reverse-nearmint,2024-09,513.0
swsh5,101,Bronzor,Common,normal-good,2022-12,83.11
swsh5,101,Bronzor,Common,normal-good,2023-01,102.33
swsh5,101,Bronzor,Common,normal-good,2023-02,34.0
swsh5,101,Bronzor,Common,normal-good,2023-03,14.33
swsh5,101,Bronzor,Common,normal-good,2023-04,53.0
swsh5,101,Bronzor,Common,normal-good,2023-05,7.67
swsh5,101,Bronzor,Common,normal-good,2023-06,103.0
swsh5,101,Bronzor,Common,normal-good,2023-08,3.0
swsh5,101,Bronzor,Common,normal-good,2023-09,2.0
swsh5,101,Bronzor,Common,normal-good,2023-10,88.3
swsh5,101,Bronzor,Common,normal-good,2023-11,91.6
swsh5,101,Bronzor,Common,normal-good,2024-05,183.67
swsh5,101,Bronzor,Common,normal-good,2024-06,35.33
swsh5,101,Bronzor,Common,normal-good,2024-07,3.0
swsh5,101,Bronzor,Common,normal-good,2024-08,3.5
swsh5,101,Bronzor,Common,normal-good,2024-09,2.0
swsh5,101,Bronzor,Common,reverse-good,2022-12,53.33
swsh5,101,Bronzor,Common,reverse-good,2023-01,91.0
swsh5,101,Bronzor,Common,reverse-good,2023-02,43.67
swsh5,101,Bronzor,Common,reverse-good,2023-03,30.71
swsh5,101,Bronzor,Common,reverse-good,2023-04,86.67
swsh5,101,Bronzor,Common,reverse-good,2023-05,77.83
swsh5,101,Bronzor,Common,reverse-good,2023-06,8.0
swsh5,101,Bronzor,Common,reverse-good,2023-09,6.33
swsh5,101,Bronzor,Common,reverse-good,2023-10,5.0
swsh5,101,Bronzor,Common,reverse-good,2023-11,5.5
swsh5,101,Bronzor,Common,reverse-good,2024-05,86.0
swsh5,101,Bronzor,Common,reverse-good,2024-06,148.0
swsh5,101,Bronzor,Common,reverse-good,2024-07,105.0
swsh5,101,Bronzor,Common,reverse-good,2024-08,10.0
swsh5,101,Bronzor,Common,normal-nearmint,2024-05,33.4
swsh5,101,Bronzor,Common,normal-nearmint,2024-06,24.17
swsh5,101,Bronzor,Common,normal-nearmint,2024-07,53.57
swsh5,101,Bronzor,Common,normal-nearmint,2024-08,55.43
swsh5,101,Bronzor,Common,normal-nearmint,2024-09,2.5
swsh5,101,Bronzor,Common,reverse-nearmint,2024-06,103.6
swsh5,101,Bronzor,Common,reverse-nearmint,2024-07,45.4
swsh5,101,Bronzor,Common,reverse-nearmint,2024-08,76.2
swsh5,101,Bronzor,Common,reverse-nearmint,2024-09,174.67
swsh5,102,Bronzong,Rare Holo,holo-good,2022-12,87.12
swsh5,102,Bronzong,Rare Holo,holo-good,2023-01,60.0
swsh5,102,Bronzong,Rare Holo,holo-good,2023-02,82.5
swsh5,102,Bronzong,Rare Holo,holo-good,2023-03,104.54
swsh5,102,Bronzong,Rare Holo,holo-good,2023-04,61.0
swsh5,102,Bronzong,Rare Holo,holo-good,2023-05,71.64
swsh5,102,Bronzong,Rare Holo,holo-good,2023-06,30.0
swsh5,102,Bronzong,Rare Holo,holo-good,2023-07,71.25
swsh5,102,Bronzong,Rare Holo,holo-good,2023-08,18.5
swsh5,102,Bronzong,Rare Holo,holo-good,2023-09,139.25
swsh5,102,Bronzong,Rare Holo,holo-good,2023-10,28.43
swsh5,102,Bronzong,Rare Holo,holo-good,2023-11,60.57
swsh5,102,Bronzong,Rare Holo,holo-good,2024-05,97.8
swsh5,102,Bronzong,Rare Holo,holo-good,2024-06,91.5
swsh5,102,Bronzong,Rare Holo,holo-good,2024-07,74.5
swsh5,102,Bronzong,Rare Holo,holo-good,2024-08,109.86
swsh5,102,Bronzong,Rare Holo,holo-good,2024-09,139.5
swsh5,102,Bronzong,Rare Holo,reverse-good,2022-12,77.3
swsh5,102,Bronzong,Rare Holo,reverse-good,2023-01,83.33
swsh5,102,Bronzong,Rare Holo,reverse-good,2023-02,29.67
swsh5,102,Bronzong,Rare Holo,reverse-good,2023-03,78.57
swsh5,102,Bronzong,Rare Holo,reverse-good,2023-04,229.67
swsh5,102,Bronzong,Rare Holo,reverse-good,2023-05,197.86
swsh5,102,Bronzong,Rare Holo,reverse-good,2023-06,26.0
swsh5,102,Bronzong,Rare Holo,reverse-good,2023-08,51.0
swsh5,102,Bronzong,Rare Holo,reverse-good,2023-09,112.86
swsh5,102,Bronzong,Rare Holo,reverse-good,2023-10,78.57
swsh5,102,Bronzong,Rare Holo,reverse-good,2023-11,97.67
swsh5,102,Bronzong,Rare Holo,reverse-good,2024-05,400.67
swsh5,102,Bronzong,Rare Holo,reverse-good,2024-06,171.0
swsh5,102,Bronzong,Rare Holo,reverse-good,2024-08,21.0
swsh5,102,Bronzong,Rare Holo,reverse-nearmint,2024-05,50.0
swsh5,102,Bronzong,Rare Holo,reverse-nearmint,2024-06,50.0
swsh5,102,Bronzong,Rare Holo,reverse-nearmint,2024-07,56.5
swsh5,102,Bronzong,Rare Holo,reverse-nearmint,2024-08,267.4
swsh5,102,Bronzong,Rare Holo,reverse-nearmint,2024-09,235.0
swsh5,102,Bronzong,Rare Holo,holo-nearmint,2024-05,18.5
swsh5,102,Bronzong,Rare Holo,holo-nearmint,2024-06,51.89
swsh5,102,Bronzong,Rare Holo,holo-nearmint,2024-07,93.4
swsh5,102,Bronzong,Rare Holo,holo-nearmint,2024-08,201.14
swsh5,102,Bronzong,Rare Holo,holo-nearmint,2024-09,160.71
swsh5,102,Bronzong,Rare Holo,holo-played,2024-06,39.0
swsh5,102,Bronzong,Rare Holo,holo-played,2024-09,262.0
swsh5,103,Pawniard,Common,normal-good,2022-12,13.67
swsh5,103,Pawniard,Common,normal-good,2023-01,169.0
swsh5,103,Pawniard,Common,normal-good,2023-02,201.67
swsh5,103,Pawniard,Common,normal-good,2023-03,14.5
swsh5,103,Pawniard,Common,normal-good,2023-04,37.62
swsh5,103,Pawniard,Common,normal-good,2023-05,35.71
swsh5,103,Pawniard,Common,normal-good,2023-06,52.0
swsh5,103,Pawniard,Common,normal-good,2023-07,2.0
swsh5,103,Pawniard,Common,normal-good,2023-09,68.67
swsh5,103,Pawniard,Common,normal-good,2023-10,41.14
swsh5,103,Pawniard,Common,normal-good,2023-11,21.8
swsh5,103,Pawniard,Common,normal-good,2024-05,100.0
swsh5,103,Pawniard,Common,normal-good,2024-06,27.0
swsh5,103,Pawniard,Common,normal-good,2024-07,6.0
swsh5,103,Pawniard,Common,normal-good,2024-08,115.5
swsh5,103,Pawniard,Common,normal-good,2024-09,5.0
swsh5,103,Pawniard,Common,reverse-good,2022-12,54.12
swsh5,103,Pawniard,Common,reverse-good,2023-01,64.5
swsh5,103,Pawniard,Common,reverse-good,2023-02,57.5
swsh5,103,Pawniard,Common,reverse-good,2023-03,64.75
swsh5,103,Pawniard,Common,reverse-good,2023-04,142.33
swsh5,103,Pawniard,Common,reverse-good,2023-05,110.75
swsh5,103,Pawniard,Common,reverse-good,2023-06,10.0
swsh5,103,Pawniard,Common,reverse-good,2023-07,17.0
swsh5,103,Pawniard,Common,reverse-good,2023-08,12.0
swsh5,103,Pawniard,Common,reverse-good,2023-09,8.0
swsh5,103,Pawniard,Common,reverse-good,2023-10,77.25
swsh5,103,Pawniard,Common,reverse-good,2023-11,9.0
swsh5,103,Pawniard,Common,reverse-good,2024-05,116.6
swsh5,103,Pawniard,Common,reverse-good,2024-06,8.0
swsh5,103,Pawniard,Common,reverse-good,2024-07,57.0
swsh5,103,Pawniard,Common,reverse-good,2024-09,122.0
swsh5,103,Pawniard,Common,normal-nearmint,2024-05,50.5
swsh5,103,Pawniard,Common,normal-nearmint,2024-06,44.1
swsh5,103,Pawniard,Common,normal-nearmint,2024-07,91.27
swsh5,103,Pawniard,Common,normal-nearmint,2024-08,373.29
swsh5,103,Pawniard,Common,normal-nearmint,2024-09,206.75
swsh5,103,Pawniard,Common,reverse-nearmint,2024-05,12.0
swsh5,103,Pawniard,Common,reverse-nearmint,2024-06,141.0
swsh5,103,Pawniard,Common,reverse-nearmint,2024-07,43.8
swsh5,103,Pawniard,Common,reverse-nearmint,2024-08,562.5
swsh5,103,Pawniard,Common,reverse-nearmint,2024-09,136.0
swsh5,104,Bisharp,Uncommon,reverse-good,2022-12,18.92
swsh5,104,Bisharp,Uncommon,reverse-good,2023-01,109.0
swsh5,104,Bisharp,Uncommon,reverse-good,2023-02,13.67
swsh5,104,Bisharp,Uncommon,reverse-good,2023-03,23.25
swsh5,104,Bisharp,Uncommon,reverse-good,2023-04,87.0
swsh5,104,Bisharp,Uncommon,reverse-good,2023-05,12.75
swsh5,104,Bisharp,Uncommon,reverse-good,2023-06,67.5
swsh5,104,Bisharp,Uncommon,reverse-good,2023-07,215.0
swsh5,104,Bisharp,Uncommon,reverse-good,2023-08,15.0
swsh5,104,Bisharp,Uncommon,reverse-good,2023-09,10.0
swsh5,104,Bisharp,Uncommon,reverse-good,2023-10,60.0
swsh5,104,Bisharp,Uncommon,reverse-good,2023-11,8.0
swsh5,104,Bisharp,Uncommon,reverse-good,2024-05,89.0
swsh5,104,Bisharp,Uncommon,reverse-good,2024-07,120.0
swsh5,104,Bisharp,Uncommon,reverse-good,2024-09,73.0
swsh5,104,Bisharp,Uncommon,normal-good,2022-12,3.29
swsh5,104,Bisharp,Uncommon,normal-good,2023-01,37.0
swsh5,104,Bisharp,Uncommon,normal-good,2023-02,201.0
swsh5,104,Bisharp,Uncommon,normal-good,2023-03,14.0
swsh5,104,Bisharp,Uncommon,normal-good,2023-04,22.8
swsh5,104,Bisharp,Uncommon,normal-good,2023-05,4.0
swsh5,104,Bisharp,Uncommon,normal-good,2023-06,3.0
swsh5,104,Bisharp,Uncommon,normal-good,2023-07,79.0
swsh5,104,Bisharp,Uncommon,normal-good,2023-08,2.0
swsh5,104,Bisharp,Uncommon,normal-good,2023-09,210.33
swsh5,104,Bisharp,Uncommon,normal-good,2023-10,24.67
swsh5,104,Bisharp,Uncommon,normal-good,2023-11,2.67
swsh5,104,Bisharp,Uncommon,normal-good,2024-05,2.67
swsh5,104,Bisharp,Uncommon,normal-good,2024-06,3.0
swsh5,104,Bisharp,Uncommon,normal-good,2024-07,129.0
swsh5,104,Bisharp,Uncommon,normal-good,2024-08,46.67
swsh5,104,Bisharp,Uncommon,normal-good,2024-09,5.0
swsh5,104,Bisharp,Uncommon,reverse-nearmint,2024-05,11.0
swsh5,104,Bisharp,Uncommon,reverse-nearmint,2024-06,175.67
swsh5,104,Bisharp,Uncommon,reverse-nearmint,2024-07,14.6
swsh5,104,Bisharp,Uncommon,reverse-nearmint,2024-08,347.0
swsh5,104,Bisharp,Uncommon,reverse-nearmint,2024-09,511.0
swsh5,104,Bisharp,Uncommon,normal-nearmint,2024-05,201.33
swsh5,104,Bisharp,Uncommon,normal-nearmint,2024-06,2.0
swsh5,104,Bisharp,Uncommon,normal-nearmint,2024-07,116.33
swsh5,104,Bisharp,Uncommon,normal-nearmint,2024-08,86.8
swsh5,104,Bisharp,Uncommon,normal-nearmint,2024-09,77.25
swsh5,105,Honedge,Common,normal-good,2022-12,34.4
swsh5,105,Honedge,Common,normal-good,2023-01,131.25
swsh5,105,Honedge,Common,normal-good,2023-02,100.0
swsh5,105,Honedge,Common,normal-good,2023-03,32.75
swsh5,105,Honedge,Common,normal-good,2023-04,15.0
swsh5,105,Honedge,Common,normal-good,2023-05,37.44
swsh5,105,Honedge,Common,normal-good,2023-06,37.33
swsh5,105,Honedge,Common,normal-good,2023-07,4.0
swsh5,105,Honedge,Common,normal-good,2023-08,4.5
swsh5,105,Honedge,Common,normal-good,2023-09,61.0
swsh5,105,Honedge,Common,normal-good,2023-10,42.5
swsh5,105,Honedge,Common,normal-good,2023-11,24.0
swsh5,105,Honedge,Common,normal-good,2024-05,140.4
swsh5,105,Honedge,Common,normal-good,2024-06,52.0
swsh5,105,Honedge,Common,normal-good,2024-08,45.67
swsh5,105,Honedge,Common,normal-good,2024-09,54.0
swsh5,105,Honedge,Common,reverse-good,2022-12,149.4
swsh5,105,Honedge,Common,reverse-good,2023-01,45.67
swsh5,105,Honedge,Common,reverse-good,2023-02,20.0
swsh5,105,Honedge,Common,reverse-good,2023-03,121.17
swsh5,105,Honedge,Common,reverse-good,2023-04,100.0
swsh5,105,Honedge,Common,reverse-good,2023-05,25.5
swsh5,105,Honedge,Common,reverse-good,2023-06,40.5
swsh5,105,Honedge,Common,reverse-good,2023-08,15.0
swsh5,105,Honedge,Common,reverse-good,2023-09,12.0
swsh5,105,Honedge,Common,reverse-good,2023-10,56.0
swsh5,105,Honedge,Common,reverse-good,2023-11,12.0
swsh5,105,Honedge,Common,reverse-good,2024-05,151.17
swsh5,105,Honedge,Common,reverse-good,2024-06,14.5
swsh5,105,Honedge,Common,reverse-good,2024-07,109.0
swsh5,105,Honedge,Common,reverse-good,2024-08,12.0
swsh5,105,Honedge,Common,reverse-good,2024-09,8.0
swsh5,105,Honedge,Common,normal-nearmint,2024-05,47.33
swsh5,105,Honedge,Common,normal-nearmint,2024-06,98.25
swsh5,105,Honedge,Common,normal-nearmint,2024-07,64.29
swsh5,105,Honedge,Common,normal-nearmint,2024-08,174.36
swsh5,105,Honedge,Common,normal-nearmint,2024-09,53.44
swsh5,105,Honedge,Common,reverse-nearmint,2024-05,94.0
swsh5,105,Honedge,Common,reverse-nearmint,2024-06,96.4
swsh5,105,Honedge,Common,reverse-nearmint,2024-07,34.75
swsh5,105,Honedge,Common,reverse-nearmint,2024-08,190.14
swsh5,105,Honedge,Common,reverse-nearmint,2024-09,436.0
swsh5,106,Doublade,Uncommon,normal-good,2022-12,38.3
swsh5,106,Doublade,Uncommon,normal-good,2023-01,210.0
swsh5,106,Doublade,Uncommon,normal-good,2023-02,51.0
swsh5,106,Doublade,Uncommon,normal-good,2023-03,37.5
swsh5,106,Doublade,Uncommon,normal-good,2023-04,59.83
swsh5,106,Doublade,Uncommon,normal-good,2023-05,48.8
swsh5,106,Doublade,Uncommon,normal-good,2023-06,3.0
swsh5,106,Doublade,Uncommon,normal-good,2023-07,2.67
swsh5,106,Doublade,Uncommon,normal-good,2023-08,253.5
swsh5,106,Doublade,Uncommon,normal-good,2023-09,72.5
swsh5,106,Doublade,Uncommon,normal-good,2023-10,53.25
swsh5,106,Doublade,Uncommon,normal-good,2023-11,2.0
swsh5,106,Doublade,Uncommon,normal-good,2024-05,89.0
swsh5,106,Doublade,Uncommon,normal-good,2024-06,4.0
swsh5,106,Doublade,Uncommon,normal-good,2024-07,251.5
swsh5,106,Doublade,Uncommon,normal-good,2024-09,5.0
swsh5,106,Doublade,Uncommon,reverse-good,2022-12,108.0
swsh5,106,Doublade,Uncommon,reverse-good,2023-01,49.0
swsh5,106,Doublade,Uncommon,reverse-good,2023-02,47.0
swsh5,106,Doublade,Uncommon,reverse-good,2023-03,54.4
swsh5,106,Doublade,Uncommon,reverse-good,2023-04,151.38
swsh5,106,Doublade,Uncommon,reverse-good,2023-05,85.0
swsh5,106,Doublade,Uncommon,reverse-good,2023-06,72.0
swsh5,106,Doublade,Uncommon,reverse-good,2023-09,10.33
swsh5,106,Doublade,Uncommon,reverse-good,2023-10,51.67
swsh5,106,Doublade,Uncommon,reverse-good,2023-11,10.0
swsh5,106,Doublade,Uncommon,reverse-good,2024-05,122.25
swsh5,106,Doublade,Uncommon,reverse-good,2024-06,57.0
swsh5,106,Doublade,Uncommon,reverse-good,2024-07,57.5
swsh5,106,Doublade,Uncommon,reverse-good,2024-09,545.0
swsh5,106,Doublade,Uncommon,normal-nearmint,2024-05,167.0
swsh5,106,Doublade,Uncommon,normal-nearmint,2024-06,67.4
swsh5,106,Doublade,Uncommon,normal-nearmint,2024-07,41.77
swsh5,106,Doublade,Uncommon,normal-nearmint,2024-08,57.75
swsh5,106,Doublade,Uncommon,normal-nearmint,2024-09,89.89
swsh5,106,Doublade,Uncommon,reverse-nearmint,2024-05,213.0
swsh5,106,Doublade,Uncommon,reverse-nearmint,2024-06,14.33
swsh5,106,Doublade,Uncommon,reverse-nearmint,2024-07,28.0
swsh5,106,Doublade,Uncommon,reverse-nearmint,2024-08,124.29
swsh5,106,Doublade,Uncommon,reverse-nearmint,2024-09,139.0
swsh5,107,Aegislash,Rare Holo,holo-good,2022-11,18.0
swsh5,107,Aegislash,Rare Holo,holo-good,2022-12,47.29
swsh5,107,Aegislash,Rare Holo,holo-good,2023-01,125.0
swsh5,107,Aegislash,Rare Holo,holo-good,2023-02,78.33
swsh5,107,Aegislash,Rare Holo,holo-good,2023-03,29.22
swsh5,107,Aegislash,Rare Holo,holo-good,2023-04,119.27
swsh5,107,Aegislash,Rare Holo,holo-good,2023-05,123.8
swsh5,107,Aegislash,Rare Holo,holo-good,2023-06,25.0
swsh5,107,Aegislash,Rare Holo,holo-good,2023-07,21.0
swsh5,107,Aegislash,Rare Holo,holo-good,2023-08,22.67
swsh5,107,Aegislash,Rare Holo,holo-good,2023-09,60.71
swsh5,107,Aegislash,Rare Holo,holo-good,2023-10,338.43
swsh5,107,Aegislash,Rare Holo,holo-good,2023-11,164.2
swsh5,107,Aegislash,Rare Holo,holo-good,2024-05,102.0
swsh5,107,Aegislash,Rare Holo,holo-good,2024-06,60.4
swsh5,107,Aegislash,Rare Holo,holo-good,2024-07,47.33
swsh5,107,Aegislash,Rare Holo,holo-good,2024-08,521.5
swsh5,107,Aegislash,Rare Holo,holo-good,2024-09,19.0
swsh5,107,Aegislash,Rare Holo,reverse-good,2022-12,42.0
swsh5,107,Aegislash,Rare Holo,reverse-good,2023-01,41.4
swsh5,107,Aegislash,Rare Holo,reverse-good,2023-02,41.0
swsh5,107,Aegislash,Rare Holo,reverse-good,2023-03,64.0
swsh5,107,Aegislash,Rare Holo,reverse-good,2023-04,89.1
swsh5,107,Aegislash,Rare Holo,reverse-good,2023-05,48.5
swsh5,107,Aegislash,Rare Holo,reverse-good,2023-06,52.33
swsh5,107,Aegislash,Rare Holo,reverse-good,2023-07,18.33
swsh5,107,Aegislash,Rare Holo,reverse-good,2023-08,19.5
swsh5,107,Aegislash,Rare Holo,reverse-good,2023-09,63.5
swsh5,107,Aegislash,Rare Holo,reverse-good,2023-10,64.67
swsh5,107,Aegislash,Rare Holo,reverse-good,2023-11,55.6
swsh5,107,Aegislash,Rare Holo,reverse-good,2024-05,123.2
swsh5,107,Aegislash,Rare Holo,reverse-good,2024-06,73.29
swsh5,107,Aegislash,Rare Holo,reverse-good,2024-07,17.0
swsh5,107,Aegislash,Rare Holo,reverse-good,2024-08,19.0
swsh5,107,Aegislash,Rare Holo,reverse-good,2024-09,25.0
swsh5,107,Aegislash,Rare Holo,reverse-nearmint,2024-05,19.0
swsh5,107,Aegislash,Rare Holo,reverse-nearmint,2024-06,58.8
swsh5,107,Aegislash,Rare Holo,reverse-nearmint,2024-07,71.6
swsh5,107,Aegislash,Rare Holo,reverse-nearmint,2024-08,201.18
swsh5,107,Aegislash,Rare Holo,reverse-nearmint,2024-09,142.0
swsh5,107,Aegislash,Rare Holo,holo-nearmint,2024-05,28.67
swsh5,107,Aegislash,Rare Holo,holo-nearmint,2024-06,79.33
swsh5,107,Aegislash,Rare Holo,holo-nearmint,2024-07,90.18
swsh5,107,Aegislash,Rare Holo,holo-nearmint,2024-08,92.57
swsh5,107,Aegislash,Rare Holo,holo-nearmint,2024-09,68.5
swsh5,107,Aegislash,Rare Holo,holo-played,2024-08,214.0
swsh5,108,Aegislash,Rare,reverse-good,2022-12,93.25
swsh5,108,Aegislash,Rare,reverse-good,2023-01,162.0
swsh5,108,Aegislash,Rare,reverse-good,2023-02,15.0
swsh5,108,Aegislash,Rare,reverse-good,2023-03,33.43
swsh5,108,Aegislash,Rare,reverse-good,2023-04,115.62
swsh5,108,Aegislash,Rare,reverse-good,2023-05,55.4
swsh5,108,Aegislash,Rare,reverse-good,2023-06,51.5
swsh5,108,Aegislash,Rare,reverse-good,2023-07,118.0
swsh5,108,Aegislash,Rare,reverse-good,2023-08,47.0
swsh5,108,Aegislash,Rare,reverse-good,2023-09,13.0
swsh5,108,Aegislash,Rare,reverse-good,2023-10,43.88
swsh5,108,Aegislash,Rare,reverse-good,2023-11,62.0
swsh5,108,Aegislash,Rare,reverse-good,2024-05,98.4
swsh5,108,Aegislash,Rare,reverse-good,2024-07,86.0
swsh5,108,Aegislash,Rare,reverse-good,2024-08,96.33
swsh5,108,Aegislash,Rare,reverse-good,2024-09,52.33
swsh5,108,Aegislash,Rare,normal-good,2022-12,63.0
swsh5,108,Aegislash,Rare,normal-good,2023-01,144.5
swsh5,108,Aegislash,Rare,normal-good,2023-02,3.0
swsh5,108,Aegislash,Rare,normal-good,2023-03,38.22
swsh5,108,Aegislash,Rare,normal-good,2023-04,44.8
swsh5,108,Aegislash,Rare,normal-good,2023-05,76.8
swsh5,108,Aegislash,Rare,normal-good,2023-06,7.0
swsh5,108,Aegislash,Rare,normal-good,2023-08,5.0
swsh5,108,Aegislash,Rare,normal-good,2023-09,25.5
swsh5,108,Aegislash,Rare,normal-good,2023-10,170.2
swsh5,108,Aegislash,Rare,normal-good,2023-11,161.2
swsh5,108,Aegislash,Rare,normal-good,2024-05,118.5
swsh5,108,Aegislash,Rare,normal-good,2024-06,100.0
swsh5,108,Aegislash,Rare,normal-good,2024-07,45.0
swsh5,108,Aegislash,Rare,normal-good,2024-08,3.0
swsh5,108,Aegislash,Rare,normal-good,2024-09,193.0
swsh5,108,Aegislash,Rare,normal-nearmint,2024-05,157.0
swsh5,108,Aegislash,Rare,normal-nearmint,2024-06,58.89
